f_1,f_2,f_3,f_4,"w_1,1","w_1,2","w_1,3","w_1,4","w_2,1","w_2,2","w_2,3","w_2,4","w_3,1","w_3,2","w_3,3","w_3,4","w_4,1","w_4,2","w_4,3","w_4,4"
1100,2734,64254,65280,-2,4,2,0,3,2,1,0,-1,-3,2,0,-2,-3,-1,1
1100,2730,64254,65280,-2,4,2,0,3,0,1,0,-1,-1,2,0,-2,-3,-1,1
1100,2574,64254,65280,-2,3,2,0,3,1,1,0,-1,-4,2,0,-2,-2,-1,1
1100,2602,64254,65280,-2,3,2,0,3,-1,1,0,-1,-2,2,0,-2,-1,-1,1
1100,4144,64254,65280,-2,-1,2,0,3,-3,1,0,-1,2,2,0,-2,-1,-1,1
1100,4112,64254,65280,-2,-2,2,0,3,-3,1,0,-1,2,2,0,-2,-1,-1,1
1100,4176,64254,65280,-2,-2,2,0,3,-1,1,0,-1,2,2,0,-2,-1,-1,1
1100,4208,64254,65280,-2,-1,2,0,3,-1,1,0,-1,2,2,0,-2,-1,-1,1
1100,4336,64254,65280,-2,-1,2,0,3,-1,1,0,-1,3,2,0,-2,-2,-1,1
1100,12528,64254,65280,-2,0,2,0,3,-1,1,0,-1,3,2,0,-2,-2,-1,1
1100,12466,64254,65280,-2,1,2,0,3,-3,1,0,-1,3,2,0,-2,-2,-1,1
1100,12530,64254,65280,-2,1,2,0,3,-2,1,0,-1,3,2,0,-2,-2,-1,1
1100,12400,64254,65280,-2,-1,2,0,3,-2,1,0,-1,3,2,0,-2,-1,-1,1
1100,12338,64254,65280,-2,1,2,0,3,-4,1,0,-1,3,2,0,-2,-1,-1,1
1100,12336,64254,65280,-2,0,2,0,3,-4,1,0,-1,3,2,0,-2,-1,-1,1
1100,12850,64254,65280,-2,1,2,0,3,-4,1,0,-1,3,2,0,-2,0,-1,1
1100,12978,64254,65280,-2,2,2,0,3,-4,1,0,-1,3,2,0,-2,-1,-1,1
1100,10922,64254,65280,-2,3,2,0,3,-1,1,0,-1,-1,2,0,-2,-1,-1,1
1100,10794,64254,65280,-2,3,2,0,3,-2,1,0,-1,-1,2,0,-2,0,-1,1
1100,28784,64254,65280,-2,-1,2,0,3,-2,1,0,-1,3,2,0,-2,0,-1,1
1100,28912,64254,65280,-2,-1,2,0,3,-1,1,0,-1,3,2,0,-2,-1,-1,1
1100,20692,64254,65280,-2,-3,2,0,3,1,1,0,-1,3,2,0,-2,-1,-1,1
1100,20720,64254,65280,-2,-2,2,0,3,0,1,0,-1,3,2,0,-2,-1,-1,1
1100,20724,64254,65280,-2,-3,2,0,3,1,1,0,-1,4,2,0,-2,-2,-1,1
1100,20592,64254,65280,-2,-3,2,0,3,-1,1,0,-1,4,2,0,-2,-2,-1,1
1100,20564,64254,65280,-2,-4,2,0,3,1,1,0,-1,3,2,0,-2,-2,-1,1
1100,17476,64254,65280,-2,-4,2,0,3,2,1,0,-1,0,2,0,-2,-1,-1,1
1100,17484,64254,65280,-2,-3,2,0,3,4,1,0,-1,-2,2,0,-2,-1,-1,1
1100,17492,64254,65280,-2,-3,2,0,3,2,1,0,-1,1,2,0,-2,-1,-1,1
1100,17620,64254,65280,-2,-3,2,0,3,3,1,0,-1,1,2,0,-2,-1,-1,1
1100,17628,64254,65280,-2,-3,2,0,3,4,1,0,-1,1,2,0,-2,-2,-1,1
1100,17612,64254,65280,-2,-2,2,0,3,4,1,0,-1,0,2,0,-2,-2,-1,1
1100,19660,64254,65280,-2,-2,2,0,3,4,1,0,-1,-1,2,0,-2,-1,-1,1
1100,19532,64254,65280,-2,-2,2,0,3,4,1,0,-1,-2,2,0,-2,-1,-1,1
1100,21588,64254,65280,-2,-4,2,0,3,2,1,0,-1,2,2,0,-2,-1,-1,1
1100,21716,64254,65280,-2,-3,2,0,3,2,1,0,-1,2,2,0,-2,-1,-1,1
1100,54484,64254,65280,-2,-3,2,0,3,2,1,0,-1,3,2,0,-2,-1,-1,1
1100,54492,64254,65280,-2,-3,2,0,3,4,1,0,-1,2,2,0,-2,-1,-1,1
1100,56540,64254,65280,-2,-2,2,0,3,4,1,0,-1,2,2,0,-2,-1,-1,1
1100,56572,64254,65280,-2,-1,2,0,3,3,1,0,-1,2,2,0,-2,-1,-1,1
1100,54524,64254,65280,-2,-2,2,0,3,3,1,0,-1,3,2,0,-2,-1,-1,1
1100,54516,64254,65280,-2,-3,2,0,3,3,1,0,-1,4,2,0,-2,-1,-1,1
1100,62708,64254,65280,-2,-2,2,0,3,2,1,0,-1,4,2,0,-2,-1,-1,1
1100,62716,64254,65280,-2,-1,2,0,3,2,1,0,-1,4,2,0,-2,-1,-1,1
1100,61684,64254,65280,-2,-1,2,0,3,1,1,0,-1,4,2,0,-2,-1,-1,1
1100,61682,64254,65280,-2,1,2,0,3,-1,1,0,-1,4,2,0,-2,-1,-1,1
1100,61690,64254,65280,-2,1,2,0,3,0,1,0,-1,4,2,0,-2,-1,-1,1
1100,61694,64254,65280,-2,1,2,0,3,1,1,0,-1,4,2,0,-2,-2,-1,1
1100,61692,64254,65280,-2,0,2,0,3,2,1,0,-1,4,2,0,-2,-2,-1,1
1100,62202,64254,65280,-2,3,2,0,3,-1,1,0,-1,4,2,0,-2,-2,-1,1
1100,62194,64254,65280,-2,2,2,0,3,-2,1,0,-1,4,2,0,-2,-1,-1,1
1100,64250,64254,65280,-2,2,2,0,3,-1,1,0,-1,4,2,0,-2,0,-1,1
1100,64254,64254,65280,-2,2,2,0,3,1,1,0,-1,4,2,0,-2,-1,-1,1
1100,65278,64254,65280,-2,2,2,0,3,2,1,0,-1,4,2,0,-2,-1,-1,1
1100,64764,64254,65280,-2,0,2,0,3,2,1,0,-1,4,2,0,-2,-1,-1,1
1100,64766,64254,65280,-2,1,2,0,3,2,1,0,-1,4,2,0,-2,-1,-1,1
1100,61182,64254,65280,-2,3,2,0,3,2,1,0,-1,1,2,0,-2,-1,-1,1
1100,61166,64254,65280,-2,4,2,0,3,2,1,0,-1,0,2,0,-2,-1,-1,1
1100,52942,64254,65280,-2,2,2,0,3,4,1,0,-1,-2,2,0,-2,-1,-1,1
1100,52974,64254,65280,-2,3,2,0,3,4,1,0,-1,-2,2,0,-2,-1,-1,1
1100,52462,64254,65280,-2,1,2,0,3,3,1,0,-1,0,2,0,-2,-1,-1,1
1100,52478,64254,65280,-2,1,2,0,3,3,1,0,-1,1,2,0,-2,-2,-1,1
1100,52476,64254,65280,-2,0,2,0,3,4,1,0,-1,2,2,0,-2,-2,-1,1
1100,52430,64254,65280,-2,1,2,0,3,4,1,0,-1,-1,2,0,-2,-2,-1,1
1100,52428,64254,65280,-2,0,2,0,3,4,1,0,-1,0,2,0,-2,-2,-1,1
1100,52444,64254,65280,-2,-1,2,0,3,4,1,0,-1,1,2,0,-2,-2,-1,1
1100,47866,64254,65280,-2,4,2,0,3,-1,1,0,-1,3,2,0,-2,-2,-1,1
1100,47802,64254,65280,-2,4,2,0,3,-2,1,0,-1,2,2,0,-2,-1,-1,1
1100,45746,64254,65280,-2,4,2,0,3,-4,1,0,-1,4,2,0,-2,-1,-1,1
1100,45818,64254,65280,-2,4,2,0,3,-3,1,0,-1,4,2,0,-2,-1,-1,1
1100,61680,64254,65280,-2,0,2,0,3,0,1,0,-1,4,2,0,-2,-1,-1,1
1100,20560,64254,65280,-2,-2,2,0,3,0,1,0,-1,2,2,0,-2,-1,-1,1
1100,2570,64254,65280,-2,1,2,0,3,0,1,0,-1,-1,2,0,-2,0,-1,1
1092,19532,64254,65280,-3,-2,2,0,3,3,1,0,-1,-1,2,0,-2,0,-1,1
1036,19532,64254,65280,-2,-2,2,0,3,3,1,0,-3,-1,2,0,-2,0,-1,1
1228,19532,64254,65280,-1,-2,2,0,3,3,1,0,-1,-1,2,0,-2,0,-1,1
238,19532,64254,65280,1,-2,2,0,2,3,1,0,0,-1,2,0,-3,0,-1,1
252,19532,64254,65280,0,-2,2,0,2,3,1,0,1,-1,2,0,-3,0,-1,1
254,19532,64254,65280,1,-2,2,0,1,3,1,0,1,-1,2,0,-3,0,-1,1
250,19532,64254,65280,1,-2,2,0,0,3,1,0,2,-1,2,0,-3,0,-1,1
240,19532,64254,65280,0,-2,2,0,0,3,1,0,2,-1,2,0,-3,0,-1,1
178,19532,64254,65280,1,-2,2,0,-2,3,1,0,2,-1,2,0,-3,0,-1,1
186,19532,64254,65280,3,-2,2,0,-2,3,1,0,1,-1,2,0,-4,0,-1,1
174,19532,64254,65280,3,-2,2,0,1,3,1,0,-1,-1,2,0,-4,0,-1,1
170,19532,64254,65280,4,-2,2,0,0,3,1,0,-1,-1,2,0,-4,0,-1,1
220,19532,64254,65280,-1,-2,2,0,2,3,1,0,1,-1,2,0,-4,0,-1,1
212,19532,64254,65280,-2,-2,2,0,2,3,1,0,1,-1,2,0,-4,0,-1,1
244,19532,64254,65280,-1,-2,2,0,1,3,1,0,2,-1,2,0,-4,0,-1,1
242,19532,64254,65280,1,-2,2,0,-1,3,1,0,2,-1,2,0,-4,0,-1,1
242,19660,64254,65280,1,-1,2,0,-1,3,1,0,2,-1,2,0,-4,-1,-1,1
242,21588,64254,65280,1,-4,2,0,-1,2,1,0,2,2,2,0,-4,-1,-1,1
242,21716,64254,65280,1,-3,2,0,-1,2,1,0,2,2,2,0,-4,-1,-1,1
242,20564,64254,65280,1,-3,2,0,-1,1,1,0,2,2,2,0,-4,-1,-1,1
242,20592,64254,65280,1,-3,2,0,-1,-1,1,0,2,4,2,0,-4,-1,-1,1
242,20724,64254,65280,1,-3,2,0,-1,1,1,0,2,4,2,0,-4,-2,-1,1
242,20720,64254,65280,1,-2,2,0,-1,0,1,0,2,4,2,0,-4,-2,-1,1
242,20692,64254,65280,1,-4,2,0,-1,2,1,0,2,4,2,0,-4,-2,-1,1
242,28912,64254,65280,1,-1,2,0,-1,-1,1,0,2,4,2,0,-4,-2,-1,1
242,61680,64254,65280,1,-1,2,0,-1,-1,1,0,2,4,2,0,-4,-1,-1,1
242,61682,64254,65280,1,1,2,0,-1,-2,1,0,2,4,2,0,-4,-1,-1,1
242,61684,64254,65280,1,-2,2,0,-1,1,1,0,2,4,2,0,-4,-1,-1,1
242,61694,64254,65280,1,1,2,0,-1,1,1,0,2,4,2,0,-4,-2,-1,1
242,61690,64254,65280,1,2,2,0,-1,0,1,0,2,4,2,0,-4,-2,-1,1
242,61692,64254,65280,1,0,2,0,-1,1,1,0,2,4,2,0,-4,-2,-1,1
242,62202,64254,65280,1,3,2,0,-1,-1,1,0,2,4,2,0,-4,-2,-1,1
242,62194,64254,65280,1,2,2,0,-1,-2,1,0,2,4,2,0,-4,-1,-1,1
242,64254,64254,65280,1,2,2,0,-1,1,1,0,2,4,2,0,-4,-1,-1,1
242,64250,64254,65280,1,3,2,0,-1,0,1,0,2,4,2,0,-4,-1,-1,1
242,65278,64254,65280,1,3,2,0,-1,2,1,0,2,4,2,0,-4,-1,-1,1
242,64766,64254,65280,1,1,2,0,-1,2,1,0,2,4,2,0,-4,-1,-1,1
242,64764,64254,65280,1,0,2,0,-1,2,1,0,2,4,2,0,-4,-1,-1,1
242,62708,64254,65280,1,-2,2,0,-1,2,1,0,2,4,2,0,-4,-1,-1,1
242,62716,64254,65280,1,-2,2,0,-1,3,1,0,2,4,2,0,-4,-1,-1,1
242,28784,64254,65280,1,-2,2,0,-1,-2,1,0,2,4,2,0,-4,-1,-1,1
242,54484,64254,65280,1,-2,2,0,-1,2,1,0,2,2,2,0,-4,-1,-1,1
242,54516,64254,65280,1,-2,2,0,-1,2,1,0,2,3,2,0,-4,-1,-1,1
242,54492,64254,65280,1,-2,2,0,-1,3,1,0,2,2,2,0,-4,-1,-1,1
242,54524,64254,65280,1,-1,2,0,-1,2,1,0,2,2,2,0,-4,-1,-1,1
242,56572,64254,65280,1,-1,2,0,-1,3,1,0,2,2,2,0,-4,-1,-1,1
242,56540,64254,65280,1,-2,2,0,-1,4,1,0,2,2,2,0,-4,-1,-1,1
242,52444,64254,65280,1,-1,2,0,-1,4,1,0,2,1,2,0,-4,-1,-1,1
242,52430,64254,65280,1,1,2,0,-1,4,1,0,2,-1,2,0,-4,-1,-1,1
242,52428,64254,65280,1,0,2,0,-1,4,1,0,2,0,2,0,-4,-1,-1,1
242,52942,64254,65280,1,2,2,0,-1,4,1,0,2,-2,2,0,-4,-1,-1,1
242,52974,64254,65280,1,3,2,0,-1,4,1,0,2,-2,2,0,-4,-1,-1,1
242,52476,64254,65280,1,0,2,0,-1,4,1,0,2,1,2,0,-4,-1,-1,1
242,52478,64254,65280,1,1,2,0,-1,4,1,0,2,1,2,0,-4,-2,-1,1
242,17628,64254,65280,1,-2,2,0,-1,3,1,0,2,1,2,0,-4,-2,-1,1
242,17620,64254,65280,1,-2,2,0,-1,2,1,0,2,1,2,0,-4,-1,-1,1
242,17492,64254,65280,1,-3,2,0,-1,2,1,0,2,1,2,0,-4,-1,-1,1
242,17476,64254,65280,1,-3,2,0,-1,2,1,0,2,0,2,0,-4,-1,-1,1
242,17484,64254,65280,1,-3,2,0,-1,4,1,0,2,-1,2,0,-4,-1,-1,1
242,17612,64254,65280,1,-3,2,0,-1,4,1,0,2,0,2,0,-4,-1,-1,1
242,61166,64254,65280,1,2,2,0,-1,3,1,0,2,0,2,0,-4,-1,-1,1
242,61182,64254,65280,1,2,2,0,-1,3,1,0,2,1,2,0,-4,-1,-1,1
242,43770,64254,65280,1,4,2,0,-1,0,1,0,2,1,2,0,-4,-1,-1,1
242,43706,64254,65280,1,4,2,0,-1,-1,1,0,2,1,2,0,-4,-1,-1,1
242,43758,64254,65280,1,2,2,0,-1,1,1,0,2,0,2,0,-4,-1,-1,1
242,43774,64254,65280,1,3,2,0,-1,1,1,0,2,1,2,0,-4,-2,-1,1
242,10794,64254,65280,1,4,2,0,-1,-2,1,0,2,-2,2,0,-4,-1,-1,1
242,10922,64254,65280,1,4,2,0,-1,-1,1,0,2,-2,2,0,-4,-1,-1,1
242,8890,64254,65280,1,4,2,0,-1,-2,1,0,2,1,2,0,-4,-3,-1,1
242,8874,64254,65280,1,4,2,0,-1,-1,1,0,2,0,2,0,-4,-3,-1,1
242,8882,64254,65280,1,4,2,0,-1,-4,1,0,2,3,2,0,-4,-3,-1,1
242,8754,64254,65280,1,3,2,0,-1,-4,1,0,2,1,2,0,-4,-2,-1,1
242,8738,64254,65280,1,3,2,0,-1,-4,1,0,2,0,2,0,-4,-2,-1,1
242,8746,64254,65280,1,3,2,0,-1,-2,1,0,2,-1,2,0,-4,-1,-1,1
242,2602,64254,65280,1,3,2,0,-1,-1,1,0,2,-2,2,0,-4,-1,-1,1
242,3598,64254,65280,1,2,2,0,-1,2,1,0,2,-4,2,0,-4,-1,-1,1
242,3086,64254,65280,1,1,2,0,-1,2,1,0,2,-4,2,0,-4,-1,-1,1
242,3148,64254,65280,1,-1,2,0,-1,4,1,0,2,-3,2,0,-4,-1,-1,1
242,1100,64254,65280,1,-3,2,0,-1,4,1,0,2,-3,2,0,-4,-1,-1,1
242,3276,64254,65280,1,0,2,0,-1,3,1,0,2,-2,2,0,-4,-1,-1,1
242,3278,64254,65280,1,1,2,0,-1,3,1,0,2,-2,2,0,-4,-2,-1,1
242,3214,64254,65280,1,1,2,0,-1,3,1,0,2,-3,2,0,-4,-2,-1,1
242,2702,64254,65280,1,3,2,0,-1,1,1,0,2,-3,2,0,-4,-2,-1,1
242,3726,64254,65280,1,2,2,0,-1,2,1,0,2,-3,2,0,-4,-1,-1,1
242,2734,64254,65280,1,4,2,0,-1,2,1,0,2,-3,2,0,-4,-3,-1,1
242,2730,64254,65280,1,4,2,0,-1,0,1,0,2,-3,2,0,-4,-3,-1,1
242,12978,64254,65280,1,3,2,0,-1,-4,1,0,2,3,2,0,-4,-2,-1,1
242,12850,64254,65280,1,2,2,0,-1,-4,1,0,2,2,2,0,-4,-1,-1,1
242,12338,64254,65280,1,1,2,0,-1,-3,1,0,2,2,2,0,-4,-1,-1,1
242,12336,64254,65280,1,0,2,0,-1,-2,1,0,2,2,2,0,-4,-1,-1,1
242,12466,64254,65280,1,1,2,0,-1,-2,1,0,2,2,2,0,-4,-1,-1,1
242,12530,64254,65280,1,1,2,0,-1,-2,1,0,2,3,2,0,-4,-2,-1,1
242,4112,64254,65280,1,-3,2,0,-1,-3,1,0,2,3,2,0,-4,-2,-1,1
242,4208,64254,65280,1,-2,2,0,-1,-2,1,0,2,3,2,0,-4,-2,-1,1
242,4144,64254,65280,1,-2,2,0,-1,-3,1,0,2,3,2,0,-4,-2,-1,1
242,4336,64254,65280,1,-1,2,0,-1,-2,1,0,2,4,2,0,-4,-3,-1,1
242,45818,64254,65280,1,4,2,0,-1,-3,1,0,2,4,2,0,-4,-3,-1,1
242,47866,64254,65280,1,4,2,0,-1,-2,1,0,2,3,2,0,-4,-1,-1,1
242,45746,64254,65280,1,3,2,0,-1,-3,1,0,2,3,2,0,-4,-1,-1,1
242,47802,64254,65280,1,4,2,0,-1,-3,1,0,2,3,2,0,-4,0,-1,1
242,12400,64254,65280,1,-1,2,0,-1,-2,1,0,2,3,2,0,-4,-1,-1,1
242,52462,64254,65280,1,1,2,0,-1,2,1,0,2,0,2,0,-4,-1,-1,1
186,20720,64254,65280,2,-2,2,0,-1,0,1,0,1,3,2,0,-4,-1,-1,1
178,20720,64254,65280,1,-2,2,0,-1,0,1,0,1,3,2,0,-4,-1,-1,1
48,20720,64254,65280,0,-2,2,0,-1,0,1,0,1,3,2,0,-4,-1,-1,1
50,20720,64254,65280,1,-2,2,0,-2,0,1,0,1,3,2,0,-4,-1,-1,1
42,20720,64254,65280,3,-2,2,0,-2,0,1,0,-1,3,2,0,-4,-1,-1,1
238,20720,64254,65280,2,-2,2,0,2,0,1,0,-1,3,2,0,-4,-1,-1,1
220,20720,64254,65280,-1,-2,2,0,2,0,1,0,1,3,2,0,-4,-1,-1,1
212,20720,64254,65280,-1,-2,2,0,1,0,1,0,1,3,2,0,-4,-1,-1,1
252,20720,64254,65280,-1,-2,2,0,2,0,1,0,2,3,2,0,-4,-1,-1,1
250,20720,64254,65280,1,-2,2,0,0,0,1,0,2,3,2,0,-4,-1,-1,1
254,20720,64254,65280,1,-2,2,0,1,0,1,0,2,3,2,0,-4,-1,-1,1
254,20724,64254,65280,1,-2,2,0,1,1,1,0,2,3,2,0,-4,-2,-1,1
254,21588,64254,65280,1,-4,2,0,1,1,1,0,2,3,2,0,-4,0,-1,1
254,20564,64254,65280,1,-4,2,0,1,1,1,0,2,3,2,0,-4,-1,-1,1
254,28784,64254,65280,1,-2,2,0,1,-1,1,0,2,3,2,0,-4,0,-1,1
254,28912,64254,65280,1,-1,2,0,1,-1,1,0,2,3,2,0,-4,-1,-1,1
252,28912,64254,65280,0,-1,2,0,1,-1,1,0,2,3,2,0,-4,-1,-1,1
250,28912,64254,65280,1,-1,2,0,0,-1,1,0,2,3,2,0,-4,-1,-1,1
238,28912,64254,65280,1,-1,2,0,2,-1,1,0,0,3,2,0,-4,-1,-1,1
174,28912,64254,65280,2,-1,2,0,1,-1,1,0,-1,3,2,0,-4,-1,-1,1
170,28912,64254,65280,2,-1,2,0,0,-1,1,0,0,3,2,0,-4,-1,-1,1
186,28912,64254,65280,2,-1,2,0,-1,-1,1,0,1,3,2,0,-4,-1,-1,1
178,28912,64254,65280,2,-1,2,0,-2,-1,1,0,2,3,2,0,-4,-1,-1,1
220,28912,64254,65280,-1,-1,2,0,2,-1,1,0,1,3,2,0,-4,-1,-1,1
56540,28912,64254,65280,-2,-1,2,0,3,-1,1,0,2,3,2,0,0,-1,-1,1
56572,28912,64254,65280,-2,-1,2,0,4,-1,1,0,3,3,2,0,-1,-1,-1,1
10794,28912,64254,65280,3,-1,2,0,-2,-1,1,0,-1,3,2,0,0,-1,-1,1
43690,28912,64254,65280,4,-1,2,0,-2,-1,1,0,0,3,2,0,0,-1,-1,1
1036,28912,64254,65280,-3,-1,2,0,4,-1,1,0,-4,3,2,0,-1,-1,-1,1
1028,28912,64254,65280,-4,-1,2,0,4,-1,1,0,-4,3,2,0,0,-1,-1,1
48,28912,64254,65280,-2,-1,2,0,-3,-1,1,0,3,3,2,0,-4,-1,-1,1
1092,28912,64254,65280,-4,-1,2,0,4,-1,1,0,-2,3,2,0,-3,-1,-1,1
1228,28912,64254,65280,-1,-1,2,0,4,-1,1,0,-2,3,2,0,-3,-1,-1,1
52430,28912,64254,65280,1,-1,2,0,4,-1,1,0,-2,3,2,0,-1,-1,-1,1
61692,28912,64254,65280,0,-1,2,0,3,-1,1,0,4,3,2,0,-3,-1,-1,1
54484,28912,64254,65280,-4,-1,2,0,4,-1,1,0,4,3,2,0,-3,-1,-1,1
54516,28912,64254,65280,-3,-1,2,0,3,-1,1,0,4,3,2,0,-2,-1,-1,1
52942,28912,64254,65280,1,-1,2,0,4,-1,1,0,-1,3,2,0,0,-1,-1,1
61690,28912,64254,65280,1,-1,2,0,0,-1,1,0,4,3,2,0,-3,-1,-1,1
54524,28912,64254,65280,-3,-1,2,0,4,-1,1,0,4,3,2,0,-3,-1,-1,1
17476,28912,64254,65280,-4,-1,2,0,4,-1,1,0,-1,3,2,0,-2,-1,-1,1
21588,28912,64254,65280,-4,-1,2,0,3,-1,1,0,1,3,2,0,0,-1,-1,1
19532,28912,64254,65280,-3,-1,2,0,4,-1,1,0,-1,3,2,0,0,-1,-1,1
19660,28912,64254,65280,-2,-1,2,0,4,-1,1,0,-1,3,2,0,-1,-1,-1,1
28784,28912,64254,65280,-3,-1,2,0,-1,-1,1,0,4,3,2,0,0,-1,-1,1
20720,28912,64254,65280,-2,-1,2,0,0,-1,1,0,3,3,2,0,-1,-1,-1,1
21716,28912,64254,65280,-4,-1,2,0,3,-1,1,0,2,3,2,0,-1,-1,-1,1
20560,28912,64254,65280,-4,-1,2,0,0,-1,1,0,3,3,2,0,-1,-1,-1,1
17628,28912,64254,65280,-3,-1,2,0,4,-1,1,0,1,3,2,0,-2,-1,-1,1
28912,28912,64254,65280,-1,-1,2,0,-1,-1,1,0,3,3,2,0,-1,-1,-1,1
20724,28912,64254,65280,-2,-1,2,0,1,-1,1,0,3,3,2,0,-2,-1,-1,1
17492,28912,64254,65280,-3,-1,2,0,2,-1,1,0,1,3,2,0,-1,-1,-1,1
17620,28912,64254,65280,-2,-1,2,0,2,-1,1,0,1,3,2,0,-1,-1,-1,1
17484,28912,64254,65280,-2,-1,2,0,3,-1,1,0,-1,3,2,0,-1,-1,-1,1
20692,28912,64254,65280,-2,-1,2,0,1,-1,1,0,2,3,2,0,-1,-1,-1,1
20564,28912,64254,65280,-3,-1,2,0,1,-1,1,0,2,3,2,0,-1,-1,-1,1
20592,28912,64254,65280,-3,-1,2,0,-1,-1,1,0,4,3,2,0,-1,-1,-1,1
17612,28912,64254,65280,-1,-1,2,0,2,-1,1,0,0,3,2,0,-1,-1,-1,1
52478,28912,64254,65280,1,-1,2,0,3,-1,1,0,1,3,2,0,-2,-1,-1,1
52476,28912,64254,65280,0,-1,2,0,2,-1,1,0,1,3,2,0,-1,-1,-1,1
61182,28912,64254,65280,2,-1,2,0,2,-1,1,0,1,3,2,0,-1,-1,-1,1
52444,28912,64254,65280,-1,-1,2,0,3,-1,1,0,1,3,2,0,-1,-1,-1,1
52428,28912,64254,65280,-1,-1,2,0,2,-1,1,0,0,3,2,0,0,-1,-1,1
52974,28912,64254,65280,2,-1,2,0,3,-1,1,0,-1,3,2,0,-1,-1,-1,1
52462,28912,64254,65280,1,-1,2,0,3,-1,1,0,0,3,2,0,-1,-1,-1,1
54492,28912,64254,65280,-2,-1,2,0,3,-1,1,0,2,3,2,0,-1,-1,-1,1
45754,28912,64254,65280,3,-1,2,0,-2,-1,1,0,2,3,2,0,-1,-1,-1,1
45818,28912,64254,65280,4,-1,2,0,-1,-1,1,0,4,3,2,0,-3,-1,-1,1
45746,28912,64254,65280,1,-1,2,0,-4,-1,1,0,4,3,2,0,0,-1,-1,1
47802,28912,64254,65280,4,-1,2,0,-3,-1,1,0,3,3,2,0,0,-1,-1,1
45810,28912,64254,65280,3,-1,2,0,-3,-1,1,0,4,3,2,0,-1,-1,-1,1
47866,28912,64254,65280,4,-1,2,0,-1,-1,1,0,3,3,2,0,-2,-1,-1,1
2730,28912,64254,65280,4,-1,2,0,-1,-1,1,0,-2,3,2,0,-2,-1,-1,1
2602,28912,64254,65280,4,-1,2,0,-1,-1,1,0,-3,3,2,0,-2,-1,-1,1
8738,28912,64254,65280,4,-1,2,0,-4,-1,1,0,-1,3,2,0,-2,-1,-1,1
2570,28912,64254,65280,4,-1,2,0,-1,-1,1,0,-4,3,2,0,-2,-1,-1,1
3276,28912,64254,65280,-1,-1,2,0,4,-1,1,0,-2,3,2,0,-2,-1,-1,1
3086,28912,64254,65280,1,-1,2,0,3,-1,1,0,-4,3,2,0,-2,-1,-1,1
3598,28912,64254,65280,3,-1,2,0,1,-1,1,0,-4,3,2,0,0,-1,-1,1
3214,28912,64254,65280,3,-1,2,0,4,-1,1,0,-4,3,2,0,-3,-1,-1,1
3084,28912,64254,65280,0,-1,2,0,4,-1,1,0,-4,3,2,0,-3,-1,-1,1
3726,28912,64254,65280,3,-1,2,0,3,-1,1,0,-4,3,2,0,-2,-1,-1,1
36590,28912,64254,65280,4,-1,2,0,4,-1,1,0,-2,3,2,0,-3,-1,-1,1
36494,28912,64254,65280,4,-1,2,0,4,-1,1,0,-4,3,2,0,-3,-1,-1,1
4112,28912,64254,65280,-3,-1,2,0,-3,-1,1,0,3,3,2,0,-2,-1,-1,1
4176,28912,64254,65280,-3,-1,2,0,-1,-1,1,0,3,3,2,0,-2,-1,-1,1
12336,28912,64254,65280,0,-1,2,0,-4,-1,1,0,3,3,2,0,-2,-1,-1,1
3148,28912,64254,65280,-1,-1,2,0,4,-1,1,0,-3,3,2,0,-2,-1,-1,1
8746,28912,64254,65280,4,-1,2,0,-3,-1,1,0,-1,3,2,0,-2,-1,-1,1
8882,28912,64254,65280,4,-1,2,0,-4,-1,1,0,2,3,2,0,-2,-1,-1,1
4144,28912,64254,65280,-1,-1,2,0,-4,-1,1,0,3,3,2,0,-2,-1,-1,1
8890,28912,64254,65280,4,-1,2,0,-3,-1,1,0,1,3,2,0,-2,-1,-1,1
2574,28912,64254,65280,3,-1,2,0,1,-1,1,0,-4,3,2,0,-2,-1,-1,1
4336,28912,64254,65280,-1,-1,2,0,-1,-1,1,0,3,3,2,0,-2,-1,-1,1
12978,28912,64254,65280,3,-1,2,0,-4,-1,1,0,3,3,2,0,-2,-1,-1,1
12850,28912,64254,65280,1,-1,2,0,-4,-1,1,0,3,3,2,0,0,-1,-1,1
12400,28912,64254,65280,-1,-1,2,0,-2,-1,1,0,3,3,2,0,-1,-1,-1,1
12528,28912,64254,65280,0,-1,2,0,-2,-1,1,0,3,3,2,0,-1,-1,-1,1
2702,28912,64254,65280,2,-1,2,0,1,-1,1,0,-2,3,2,0,-1,-1,-1,1
10922,28912,64254,65280,4,-1,2,0,-2,-1,1,0,-1,3,2,0,-1,-1,-1,1
8754,28912,64254,65280,3,-1,2,0,-4,-1,1,0,1,3,2,0,-1,-1,-1,1
3278,28912,64254,65280,1,-1,2,0,4,-1,1,0,-3,3,2,0,-2,-1,-1,1
4208,28912,64254,65280,-1,-1,2,0,-2,-1,1,0,3,3,2,0,-2,-1,-1,1
12466,28912,64254,65280,1,-1,2,0,-3,-1,1,0,3,3,2,0,-2,-1,-1,1
12338,28912,64254,65280,1,-1,2,0,-4,-1,1,0,3,3,2,0,-2,-1,-1,1
36558,28912,64254,65280,3,-1,2,0,4,-1,1,0,-3,3,2,0,-2,-1,-1,1
2734,28912,64254,65280,4,-1,2,0,1,-1,1,0,-3,3,2,0,-2,-1,-1,1
