f_1,f_2,f_3,f_4,"w_1,1","w_1,2","w_1,3","w_1,4","w_2,1","w_2,2","w_2,3","w_2,4","w_3,1","w_3,2","w_3,3","w_3,4","w_4,1","w_4,2","w_4,3","w_4,4"
3086,3278,61680,65280,1,1,0,0,2,3,0,0,-3,-2,2,0,-1,-2,-1,1
3086,3276,61680,65280,1,0,0,0,2,4,0,0,-3,-2,2,0,-1,-2,-1,1
3086,3148,61680,65280,1,-1,0,0,2,3,0,0,-3,-2,2,0,-1,-1,-1,1
3086,1092,61680,65280,1,-3,0,0,2,3,0,0,-3,-2,2,0,-1,-1,-1,1
3086,1100,61680,65280,1,-2,0,0,2,3,0,0,-3,-2,2,0,-1,-1,-1,1
3086,1228,61680,65280,1,-1,0,0,2,4,0,0,-3,-2,2,0,-1,-3,-1,1
3086,17612,61680,65280,1,-2,0,0,2,4,0,0,-3,-1,2,0,-1,-2,-1,1
3086,204,61680,65280,1,-2,0,0,2,4,0,0,-3,-1,2,0,-1,-4,-1,1
3086,206,61680,65280,1,1,0,0,2,2,0,0,-3,-1,2,0,-1,-4,-1,1
3086,238,61680,65280,1,2,0,0,2,2,0,0,-3,-1,2,0,-1,-4,-1,1
3086,68,61680,65280,1,-2,0,0,2,2,0,0,-3,-1,2,0,-1,-4,-1,1
3086,76,61680,65280,1,-1,0,0,2,2,0,0,-3,-1,2,0,-1,-4,-1,1
3086,34,61680,65280,1,2,0,0,2,-2,0,0,-3,-1,2,0,-1,-4,-1,1
3086,42,61680,65280,1,2,0,0,2,-1,0,0,-3,-1,2,0,-1,-4,-1,1
3086,682,61680,65280,1,3,0,0,2,-1,0,0,-3,-1,2,0,-1,-2,-1,1
3086,174,61680,65280,1,3,0,0,2,1,0,0,-3,-1,2,0,-1,-4,-1,1
3086,170,61680,65280,1,4,0,0,2,0,0,0,-3,-1,2,0,-1,-4,-1,1
3086,2602,61680,65280,1,3,0,0,2,-1,0,0,-3,-2,2,0,-1,-1,-1,1
546,3086,61680,65280,2,1,0,0,-2,2,0,0,-1,-3,2,0,-1,-1,-1,1
546,42,61680,65280,2,2,0,0,-2,-1,0,0,-1,-1,2,0,-1,-2,-1,1
546,76,61680,65280,2,-1,0,0,-2,2,0,0,-1,-1,2,0,-1,-2,-1,1
546,522,61680,65280,2,2,0,0,-2,-1,0,0,-1,-2,2,0,-1,-1,-1,1
546,206,61680,65280,2,1,0,0,-2,2,0,0,-1,-1,2,0,-1,-3,-1,1
546,174,61680,65280,2,2,0,0,-2,1,0,0,-1,-1,2,0,-1,-3,-1,1
546,2574,61680,65280,2,2,0,0,-2,1,0,0,-1,-3,2,0,-1,-1,-1,1
2734,3598,61680,65280,3,2,0,0,1,1,0,0,-2,-3,2,0,-2,0,-1,1
682,3598,61680,65280,4,2,0,0,-1,1,0,0,-2,-3,2,0,-3,0,-1,1
170,3598,61680,65280,4,2,0,0,-1,1,0,0,-2,-3,2,0,-4,0,-1,1
42,3598,61680,65280,4,2,0,0,-1,1,0,0,-3,-3,2,0,-4,0,-1,1
34,3598,61680,65280,4,2,0,0,-4,1,0,0,-3,-3,2,0,-4,0,-1,1
76,3598,61680,65280,-2,2,0,0,3,1,0,0,-2,-3,2,0,-4,0,-1,1
204,3598,61680,65280,0,2,0,0,3,1,0,0,-2,-3,2,0,-4,0,-1,1
206,3598,61680,65280,1,2,0,0,3,1,0,0,-2,-3,2,0,-4,0,-1,1
238,3598,61680,65280,2,2,0,0,2,1,0,0,-1,-3,2,0,-4,0,-1,1
3278,3598,61680,65280,1,2,0,0,3,1,0,0,-2,-3,2,0,-2,0,-1,1
174,3598,61680,65280,2,2,0,0,1,1,0,0,-1,-3,2,0,-3,0,-1,1
17612,3598,61680,65280,-1,2,0,0,3,1,0,0,0,-3,2,0,-2,0,-1,1
52462,3598,61680,65280,1,2,0,0,2,1,0,0,0,-3,2,0,-1,0,-1,1
43758,3598,61680,65280,3,2,0,0,2,1,0,0,0,-3,2,0,-2,0,-1,1
8874,3598,61680,65280,4,2,0,0,-1,1,0,0,0,-3,2,0,-3,0,-1,1
52462,19532,61680,65280,2,-1,0,0,3,4,0,0,0,-3,2,0,-2,0,-1,1
43758,19532,61680,65280,3,-1,0,0,2,4,0,0,0,-3,2,0,-2,0,-1,1
8874,19532,61680,65280,4,-1,0,0,-1,4,0,0,0,-3,2,0,-3,0,-1,1
204,19532,61680,65280,0,-1,0,0,1,4,0,0,0,-3,2,0,-3,0,-1,1
76,19532,61680,65280,-1,-1,0,0,2,4,0,0,-1,-3,2,0,-3,0,-1,1
42,19532,61680,65280,2,-1,0,0,-1,4,0,0,-1,-3,2,0,-3,0,-1,1
34,19532,61680,65280,2,-1,0,0,-2,4,0,0,-1,-3,2,0,-3,0,-1,1
17612,19532,61680,65280,-2,-1,0,0,4,4,0,0,-1,-3,2,0,-2,0,-1,1
42,19660,61680,65280,2,-1,0,0,-1,4,0,0,-1,-2,2,0,-2,-1,-1,1
1036,19660,61680,65280,-1,-1,0,0,2,4,0,0,-2,-2,2,0,-1,-1,-1,1
76,19660,61680,65280,-2,-1,0,0,3,4,0,0,-2,-2,2,0,-3,-1,-1,1
206,19660,61680,65280,1,-1,0,0,2,4,0,0,-1,-2,2,0,-3,-1,-1,1
174,19660,61680,65280,2,-1,0,0,1,4,0,0,-1,-2,2,0,-3,-1,-1,1
522,19660,61680,65280,4,-1,0,0,-1,4,0,0,-4,-2,2,0,-3,-1,-1,1
2574,19660,61680,65280,3,-1,0,0,1,4,0,0,-4,-2,2,0,-2,-1,-1,1
3086,19660,61680,65280,1,-1,0,0,3,4,0,0,-4,-2,2,0,-2,-1,-1,1
2734,10794,61680,65280,4,2,0,0,1,-1,0,0,-3,-1,2,0,-2,0,-1,1
3278,10794,61680,65280,1,2,0,0,4,-1,0,0,-3,-1,2,0,-2,0,-1,1
43758,10794,61680,65280,4,2,0,0,2,-1,0,0,-1,-1,2,0,-2,0,-1,1
8874,10794,61680,65280,4,2,0,0,-2,-1,0,0,-1,-1,2,0,-2,0,-1,1
682,10794,61680,65280,4,2,0,0,-2,-1,0,0,-1,-1,2,0,-3,0,-1,1
17612,10794,61680,65280,-1,2,0,0,3,-1,0,0,0,-1,2,0,-2,0,-1,1
52462,10794,61680,65280,1,2,0,0,2,-1,0,0,0,-1,2,0,-1,0,-1,1
52462,2734,61680,65280,1,3,0,0,2,1,0,0,0,-2,2,0,-1,-2,-1,1
52942,2734,61680,65280,1,3,0,0,3,1,0,0,-1,-2,2,0,0,-2,-1,1
19532,2734,61680,65280,-2,3,0,0,3,1,0,0,-1,-2,2,0,0,-2,-1,1
17612,2734,61680,65280,-2,3,0,0,3,1,0,0,0,-2,2,0,-1,-2,-1,1
238,2734,61680,65280,1,3,0,0,2,1,0,0,0,-2,2,0,-3,-2,-1,1
174,2734,61680,65280,2,3,0,0,1,1,0,0,-1,-2,2,0,-3,-2,-1,1
170,2734,61680,65280,3,3,0,0,0,1,0,0,-1,-2,2,0,-3,-2,-1,1
682,2734,61680,65280,4,3,0,0,-1,1,0,0,-1,-2,2,0,-3,-2,-1,1
514,2734,61680,65280,2,3,0,0,-2,1,0,0,-2,-2,2,0,-1,-2,-1,1
522,2734,61680,65280,2,3,0,0,-1,1,0,0,-2,-2,2,0,-1,-2,-1,1
2570,2734,61680,65280,2,3,0,0,0,1,0,0,-2,-2,2,0,-1,-2,-1,1
2574,2734,61680,65280,2,3,0,0,1,1,0,0,-3,-2,2,0,-1,-2,-1,1
3598,2734,61680,65280,2,3,0,0,1,1,0,0,-3,-2,2,0,0,-2,-1,1
3084,2734,61680,65280,0,3,0,0,1,1,0,0,-3,-2,2,0,0,-2,-1,1
10794,2734,61680,65280,4,3,0,0,-3,1,0,0,-3,-2,2,0,0,-2,-1,1
43758,2734,61680,65280,4,3,0,0,1,1,0,0,0,-2,2,0,-1,-2,-1,1
44718,2734,61680,65280,4,3,0,0,1,1,0,0,-1,-2,2,0,0,-2,-1,1
8874,2734,61680,65280,4,3,0,0,-1,1,0,0,0,-2,2,0,-3,-2,-1,1
3086,2734,61680,65280,1,3,0,0,3,1,0,0,-4,-2,2,0,-2,-2,-1,1
2602,2734,61680,65280,4,3,0,0,-1,1,0,0,-3,-2,2,0,-2,-2,-1,1
2574,2730,61680,65280,3,2,0,0,1,0,0,0,-4,-1,2,0,-2,-1,-1,1
522,2730,61680,65280,4,2,0,0,-1,0,0,0,-4,-1,2,0,-3,-1,-1,1
42,2730,61680,65280,3,2,0,0,-1,0,0,0,-2,-1,2,0,-3,-1,-1,1
76,2730,61680,65280,-1,2,0,0,2,0,0,0,-1,-1,2,0,-3,-1,-1,1
206,2730,61680,65280,1,2,0,0,2,0,0,0,-1,-1,2,0,-3,-1,-1,1
1036,2730,61680,65280,-1,2,0,0,3,0,0,0,-3,-1,2,0,-2,-1,-1,1
174,2730,61680,65280,2,2,0,0,1,0,0,0,-1,-1,2,0,-3,-1,-1,1
3086,2730,61680,65280,1,2,0,0,3,0,0,0,-4,-1,2,0,-2,-1,-1,1
554,170,61680,65280,3,2,0,0,-2,0,0,0,-1,-1,2,0,-2,-2,-1,1
554,34,61680,65280,3,2,0,0,-2,-2,0,0,-1,-1,2,0,-2,-2,-1,1
554,68,61680,65280,3,-2,0,0,-2,2,0,0,-1,-1,2,0,-2,-2,-1,1
554,2570,61680,65280,3,2,0,0,-2,0,0,0,-1,-2,2,0,-2,-1,-1,1
554,2574,61680,65280,3,2,0,0,-2,1,0,0,-1,-3,2,0,-2,-1,-1,1
554,2602,61680,65280,3,4,0,0,-2,-1,0,0,-1,-3,2,0,-2,-1,-1,1
554,522,61680,65280,3,3,0,0,-2,-2,0,0,-1,-3,2,0,-2,-1,-1,1
554,76,61680,65280,3,-1,0,0,-2,2,0,0,-1,-1,2,0,-2,-2,-1,1
554,204,61680,65280,3,0,0,0,-2,2,0,0,-1,-1,2,0,-2,-2,-1,1
554,206,61680,65280,3,1,0,0,-2,2,0,0,-1,-1,2,0,-2,-3,-1,1
554,238,61680,65280,3,1,0,0,-2,1,0,0,-1,0,2,0,-2,-3,-1,1
554,682,61680,65280,3,4,0,0,-2,-1,0,0,-1,-1,2,0,-2,-3,-1,1
554,17612,61680,65280,3,-1,0,0,-2,3,0,0,-1,0,2,0,-2,-2,-1,1
554,1228,61680,65280,3,-1,0,0,-2,3,0,0,-1,-1,2,0,-2,-2,-1,1
554,3148,61680,65280,3,-1,0,0,-2,3,0,0,-1,-2,2,0,-2,-1,-1,1
554,3086,61680,65280,3,1,0,0,-2,2,0,0,-1,-3,2,0,-2,-1,-1,1
554,3084,61680,65280,3,0,0,0,-2,2,0,0,-1,-3,2,0,-2,-1,-1,1
554,3598,61680,65280,3,1,0,0,-2,1,0,0,-1,-3,2,0,-2,0,-1,1
554,10794,61680,65280,3,2,0,0,-2,-1,0,0,-1,-1,2,0,-2,0,-1,1
554,43758,61680,65280,3,2,0,0,-2,1,0,0,-1,0,2,0,-2,-1,-1,1
554,174,61680,65280,3,2,0,0,-2,1,0,0,-1,-1,2,0,-2,-3,-1,1
17612,52942,61680,65280,-2,1,0,0,4,2,0,0,-1,-1,2,0,-2,0,-1,1
238,52942,61680,65280,1,1,0,0,2,2,0,0,0,-1,2,0,-3,0,-1,1
174,52942,61680,65280,2,1,0,0,1,2,0,0,-1,-1,2,0,-3,0,-1,1
170,52942,61680,65280,3,1,0,0,0,2,0,0,-1,-1,2,0,-3,0,-1,1
2734,52942,61680,65280,3,1,0,0,1,2,0,0,-2,-1,2,0,-2,0,-1,1
8874,52942,61680,65280,4,1,0,0,-2,2,0,0,-1,-1,2,0,-2,0,-1,1
1228,2602,61680,65280,-1,3,0,0,3,-1,0,0,-1,-2,2,0,-2,-1,-1,1
1228,2574,61680,65280,-1,2,0,0,3,1,0,0,-1,-3,2,0,-2,-1,-1,1
1228,2570,61680,65280,-1,3,0,0,3,0,0,0,-1,-3,2,0,-2,-1,-1,1
1228,522,61680,65280,-1,3,0,0,3,-2,0,0,-1,-3,2,0,-2,-1,-1,1
1228,10,61680,65280,-1,1,0,0,3,0,0,0,-1,-3,2,0,-2,-1,-1,1
1228,2,61680,65280,-1,1,0,0,3,-1,0,0,-1,-3,2,0,-2,-1,-1,1
1228,12,61680,65280,-1,0,0,0,3,1,0,0,-1,-3,2,0,-2,-1,-1,1
1228,42,61680,65280,-1,4,0,0,3,-3,0,0,-1,-3,2,0,-2,-4,-1,1
1228,76,61680,65280,-1,-1,0,0,3,2,0,0,-1,-1,2,0,-2,-4,-1,1
1228,206,61680,65280,-1,1,0,0,3,2,0,0,-1,-1,2,0,-2,-4,-1,1
1228,4,61680,65280,-1,-1,0,0,3,1,0,0,-1,-1,2,0,-2,-4,-1,1
1228,14,61680,65280,-1,1,0,0,3,1,0,0,-1,-2,2,0,-2,-4,-1,1
1228,8746,61680,65280,-1,4,0,0,3,-3,0,0,-1,-2,2,0,-2,-1,-1,1
1228,10794,61680,65280,-1,4,0,0,3,-2,0,0,-1,-2,2,0,-2,-1,-1,1
1228,43694,61680,65280,-1,4,0,0,3,1,0,0,-1,-2,2,0,-2,-1,-1,1
1228,3598,61680,65280,-1,2,0,0,3,2,0,0,-1,-4,2,0,-2,-1,-1,1
1228,3086,61680,65280,-1,1,0,0,3,3,0,0,-1,-4,2,0,-2,-1,-1,1
1228,3084,61680,65280,-1,0,0,0,3,3,0,0,-1,-4,2,0,-2,-1,-1,1
1228,3148,61680,65280,-1,-1,0,0,3,3,0,0,-1,-2,2,0,-2,-1,-1,1
1228,1100,61680,65280,-1,-2,0,0,3,3,0,0,-1,-2,2,0,-2,-1,-1,1
1228,17484,61680,65280,-1,-2,0,0,3,3,0,0,-1,-1,2,0,-2,-1,-1,1
1228,3278,61680,65280,-1,1,0,0,3,3,0,0,-1,-2,2,0,-2,-2,-1,1
1228,174,61680,65280,-1,3,0,0,3,1,0,0,-1,-2,2,0,-2,-4,-1,1
1228,2734,61680,65280,-1,3,0,0,3,1,0,0,-1,-2,2,0,-2,-2,-1,1
1100,206,61680,65280,-2,1,0,0,3,3,0,0,-1,-2,2,0,-2,-4,-1,1
1100,204,61680,65280,-2,0,0,0,3,4,0,0,-1,-2,2,0,-2,-4,-1,1
1100,238,61680,65280,-2,1,0,0,3,3,0,0,-1,0,2,0,-2,-4,-1,1
1100,1228,61680,65280,-2,-1,0,0,3,4,0,0,-1,-1,2,0,-2,-3,-1,1
1100,682,61680,65280,-2,4,0,0,3,-1,0,0,-1,-1,2,0,-2,-3,-1,1
1100,174,61680,65280,-2,2,0,0,3,1,0,0,-1,-1,2,0,-2,-3,-1,1
1100,170,61680,65280,-2,3,0,0,3,0,0,0,-1,-1,2,0,-2,-3,-1,1
1100,42,61680,65280,-2,3,0,0,3,-2,0,0,-1,-1,2,0,-2,-3,-1,1
1100,522,61680,65280,-2,3,0,0,3,-2,0,0,-1,-3,2,0,-2,-2,-1,1
1100,76,61680,65280,-2,-1,0,0,3,2,0,0,-1,-1,2,0,-2,-2,-1,1
1100,68,61680,65280,-2,-2,0,0,3,2,0,0,-1,-1,2,0,-2,-2,-1,1
1100,2574,61680,65280,-2,2,0,0,3,1,0,0,-1,-3,2,0,-2,-1,-1,1
1100,2570,61680,65280,-2,2,0,0,3,0,0,0,-1,-3,2,0,-2,-1,-1,1
1100,2602,61680,65280,-2,4,0,0,3,-2,0,0,-1,-3,2,0,-2,-1,-1,1
1100,3086,61680,65280,-2,1,0,0,3,2,0,0,-1,-3,2,0,-2,-1,-1,1
1100,3084,61680,65280,-2,0,0,0,3,2,0,0,-1,-3,2,0,-2,-1,-1,1
1100,3148,61680,65280,-2,-2,0,0,3,4,0,0,-1,-3,2,0,-2,-1,-1,1
1100,43758,61680,65280,-2,2,0,0,3,1,0,0,-1,0,2,0,-2,-1,-1,1
1100,3598,61680,65280,-2,1,0,0,3,1,0,0,-1,-2,2,0,-2,0,-1,1
2574,52974,61680,65280,3,2,0,0,1,3,0,0,-4,-1,2,0,-2,-1,-1,1
522,52974,61680,65280,3,2,0,0,-1,3,0,0,-4,-1,2,0,-2,-1,-1,1
42,52974,61680,65280,3,2,0,0,-1,3,0,0,-2,-1,2,0,-3,-1,-1,1
1036,52974,61680,65280,-1,2,0,0,2,3,0,0,-2,-1,2,0,-1,-1,-1,1
76,52974,61680,65280,-1,2,0,0,2,3,0,0,-1,-1,2,0,-2,-1,-1,1
206,52974,61680,65280,1,2,0,0,2,3,0,0,-1,-1,2,0,-3,-1,-1,1
174,52974,61680,65280,2,2,0,0,1,3,0,0,-1,-1,2,0,-3,-1,-1,1
1092,2574,61680,65280,-2,2,0,0,2,1,0,0,-1,-3,2,0,-1,-1,-1,1
1092,522,61680,65280,-2,2,0,0,2,-1,0,0,-1,-3,2,0,-1,-1,-1,1
1092,42,61680,65280,-2,2,0,0,2,-1,0,0,-1,-1,2,0,-1,-2,-1,1
1092,174,61680,65280,-2,2,0,0,2,1,0,0,-1,-1,2,0,-1,-3,-1,1
1092,206,61680,65280,-2,1,0,0,2,2,0,0,-1,-1,2,0,-1,-3,-1,1
1092,76,61680,65280,-2,-1,0,0,2,2,0,0,-1,-1,2,0,-1,-3,-1,1
1092,3086,61680,65280,-2,1,0,0,2,2,0,0,-1,-3,2,0,-1,-1,-1,1
12,3148,61680,65280,0,-1,0,0,1,3,0,0,-1,-2,2,0,-1,-1,-1,1
12,2602,61680,65280,0,3,0,0,1,-1,0,0,-1,-2,2,0,-1,-1,-1,1
12,682,61680,65280,0,3,0,0,1,-1,0,0,-1,-1,2,0,-1,-2,-1,1
2,3148,61680,65280,1,-1,0,0,-1,3,0,0,-1,-2,2,0,-1,-1,-1,1
2,2602,61680,65280,1,3,0,0,-1,-1,0,0,-1,-2,2,0,-1,-1,-1,1
76,1036,61680,65280,-1,-1,0,0,2,2,0,0,-1,-2,2,0,-2,-1,-1,1
204,1036,61680,65280,-1,-1,0,0,2,2,0,0,0,-2,2,0,-2,-1,-1,1
206,1036,61680,65280,1,-1,0,0,2,2,0,0,-1,-2,2,0,-3,-1,-1,1
42,1036,61680,65280,2,-1,0,0,-1,2,0,0,-1,-2,2,0,-3,-1,-1,1
546,1036,61680,65280,4,-1,0,0,-4,2,0,0,-1,-2,2,0,-3,-1,-1,1
554,1036,61680,65280,4,-1,0,0,-3,2,0,0,-1,-2,2,0,-3,-1,-1,1
2602,1036,61680,65280,4,-1,0,0,-1,2,0,0,-3,-2,2,0,-2,-1,-1,1
1100,1036,61680,65280,-1,-1,0,0,2,2,0,0,-1,-2,2,0,-1,-1,-1,1
1092,1036,61680,65280,-2,-1,0,0,2,2,0,0,-1,-2,2,0,-1,-1,-1,1
1228,1036,61680,65280,-1,-1,0,0,3,2,0,0,-1,-2,2,0,-2,-1,-1,1
17612,1036,61680,65280,-2,-1,0,0,4,2,0,0,-1,-2,2,0,-2,-1,-1,1
238,1036,61680,65280,1,-1,0,0,2,2,0,0,0,-2,2,0,-3,-1,-1,1
174,1036,61680,65280,2,-1,0,0,1,2,0,0,-1,-2,2,0,-3,-1,-1,1
170,1036,61680,65280,3,-1,0,0,0,2,0,0,-1,-2,2,0,-3,-1,-1,1
682,1036,61680,65280,4,-1,0,0,-1,2,0,0,-1,-2,2,0,-3,-1,-1,1
2734,1036,61680,65280,4,-1,0,0,1,2,0,0,-2,-2,2,0,-3,-1,-1,1
2730,1036,61680,65280,4,-1,0,0,0,2,0,0,-2,-2,2,0,-3,-1,-1,1
52974,1036,61680,65280,3,-1,0,0,4,2,0,0,-2,-2,2,0,-1,-1,-1,1
52462,1036,61680,65280,2,-1,0,0,4,2,0,0,-1,-2,2,0,-2,-1,-1,1
19660,1036,61680,65280,-1,-1,0,0,4,2,0,0,-1,-2,2,0,-2,-1,-1,1
3276,1036,61680,65280,0,-1,0,0,3,2,0,0,-1,-2,2,0,-2,-1,-1,1
3278,1036,61680,65280,1,-1,0,0,4,2,0,0,-2,-2,2,0,-3,-1,-1,1
44782,1036,61680,65280,4,-1,0,0,3,2,0,0,-1,-2,2,0,-2,-1,-1,1
43758,1036,61680,65280,4,-1,0,0,3,2,0,0,0,-2,2,0,-3,-1,-1,1
10922,1036,61680,65280,4,-1,0,0,-1,2,0,0,-1,-2,2,0,-2,-1,-1,1
8874,1036,61680,65280,3,-1,0,0,-1,2,0,0,0,-2,2,0,-2,-1,-1,1
34,1036,61680,65280,2,-1,0,0,-2,2,0,0,0,-2,2,0,-2,-1,-1,1
68,3598,61680,65280,-1,2,0,0,1,1,0,0,0,-3,2,0,-2,0,-1,1
68,3086,61680,65280,-1,1,0,0,1,2,0,0,0,-3,2,0,-2,-1,-1,1
68,3084,61680,65280,-1,0,0,0,1,2,0,0,0,-3,2,0,-2,-1,-1,1
68,3278,61680,65280,-1,1,0,0,1,3,0,0,0,-2,2,0,-2,-2,-1,1
68,3148,61680,65280,-1,-1,0,0,1,3,0,0,0,-2,2,0,-2,-1,-1,1
68,2570,61680,65280,-1,2,0,0,1,0,0,0,0,-2,2,0,-2,-1,-1,1
68,2574,61680,65280,-1,2,0,0,1,1,0,0,0,-3,2,0,-2,-1,-1,1
68,2734,61680,65280,-1,3,0,0,1,1,0,0,0,-2,2,0,-2,-2,-1,1
68,2602,61680,65280,-1,3,0,0,1,-1,0,0,0,-2,2,0,-2,-1,-1,1
68,19532,61680,65280,-1,-1,0,0,1,3,0,0,0,-2,2,0,-2,0,-1,1
68,52942,61680,65280,-1,1,0,0,1,3,0,0,0,-2,2,0,-2,0,-1,1
68,1100,61680,65280,-1,-1,0,0,1,3,0,0,0,-2,2,0,-2,-2,-1,1
68,522,61680,65280,-1,3,0,0,1,-1,0,0,0,-3,2,0,-2,-2,-1,1
68,10794,61680,65280,-1,4,0,0,1,-2,0,0,0,-2,2,0,-2,-1,-1,1
68,1036,61680,65280,-1,-1,0,0,1,3,0,0,0,-3,2,0,-2,-2,-1,1
170,514,61680,65280,2,3,0,0,0,-3,0,0,0,-3,2,0,-2,-2,-1,1
174,514,61680,65280,2,3,0,0,1,-3,0,0,-1,-3,2,0,-3,-2,-1,1
76,514,61680,65280,-1,3,0,0,4,-3,0,0,-3,-3,2,0,-4,-2,-1,1
204,514,61680,65280,0,3,0,0,3,-3,0,0,-2,-3,2,0,-4,-2,-1,1
1228,514,61680,65280,-1,3,0,0,4,-3,0,0,-2,-3,2,0,-3,-2,-1,1
682,514,61680,65280,4,3,0,0,-1,-3,0,0,-2,-3,2,0,-3,-2,-1,1
206,514,61680,65280,1,3,0,0,2,-3,0,0,-1,-3,2,0,-3,-2,-1,1
238,514,61680,65280,1,3,0,0,2,-3,0,0,0,-3,2,0,-3,-2,-1,1
42,514,61680,65280,2,3,0,0,-1,-3,0,0,-1,-3,2,0,-3,-2,-1,1
554,514,61680,65280,4,3,0,0,-3,-3,0,0,-1,-3,2,0,-3,-2,-1,1
1100,514,61680,65280,-3,3,0,0,4,-3,0,0,-3,-3,2,0,-3,-2,-1,1
17612,514,61680,65280,-2,3,0,0,4,-3,0,0,-1,-3,2,0,-2,-2,-1,1
52462,514,61680,65280,2,3,0,0,4,-3,0,0,-1,-3,2,0,-2,-2,-1,1
3278,514,61680,65280,2,3,0,0,4,-3,0,0,-3,-3,2,0,-3,-2,-1,1
2734,514,61680,65280,4,3,0,0,2,-3,0,0,-3,-3,2,0,-3,-2,-1,1
43758,514,61680,65280,4,3,0,0,2,-3,0,0,-1,-3,2,0,-2,-2,-1,1
8874,514,61680,65280,4,3,0,0,-2,-3,0,0,-1,-3,2,0,-2,-2,-1,1
34,514,61680,65280,2,3,0,0,-2,-3,0,0,-1,-3,2,0,-2,-2,-1,1
68,514,61680,65280,-2,3,0,0,2,-3,0,0,-1,-3,2,0,-2,-2,-1,1
174,554,61680,65280,2,3,0,0,1,-1,0,0,-1,-2,2,0,-3,-2,-1,1
42,554,61680,65280,2,3,0,0,-1,-1,0,0,-1,-2,2,0,-3,-2,-1,1
34,554,61680,65280,2,3,0,0,-2,-1,0,0,-1,-2,2,0,-3,-2,-1,1
68,554,61680,65280,-2,3,0,0,2,-1,0,0,-1,-2,2,0,-3,-2,-1,1
514,554,61680,65280,4,3,0,0,-4,-1,0,0,-4,-2,2,0,-3,-2,-1,1
522,554,61680,65280,4,3,0,0,-3,-1,0,0,-4,-2,2,0,-3,-2,-1,1
2570,554,61680,65280,4,3,0,0,-2,-1,0,0,-4,-2,2,0,-1,-2,-1,1
2574,554,61680,65280,2,3,0,0,1,-1,0,0,-4,-2,2,0,-1,-2,-1,1
2602,554,61680,65280,4,3,0,0,-1,-1,0,0,-3,-2,2,0,-1,-2,-1,1
3598,554,61680,65280,2,3,0,0,2,-1,0,0,-4,-2,2,0,-1,-2,-1,1
3084,554,61680,65280,0,3,0,0,4,-1,0,0,-4,-2,2,0,-1,-2,-1,1
3086,554,61680,65280,1,3,0,0,3,-1,0,0,-4,-2,2,0,-1,-2,-1,1
1036,554,61680,65280,-2,3,0,0,3,-1,0,0,-4,-2,2,0,-1,-2,-1,1
1028,554,61680,65280,-3,3,0,0,3,-1,0,0,-4,-2,2,0,-1,-2,-1,1
1228,554,61680,65280,-1,3,0,0,3,-1,0,0,-1,-2,2,0,-2,-2,-1,1
17612,554,61680,65280,-2,3,0,0,4,-1,0,0,-1,-2,2,0,-2,-2,-1,1
52462,554,61680,65280,2,3,0,0,4,-1,0,0,-1,-2,2,0,-2,-2,-1,1
52942,554,61680,65280,2,3,0,0,4,-1,0,0,-2,-2,2,0,-1,-2,-1,1
19532,554,61680,65280,-2,3,0,0,4,-1,0,0,-2,-2,2,0,-1,-2,-1,1
10794,554,61680,65280,4,3,0,0,-2,-1,0,0,-2,-2,2,0,-1,-2,-1,1
44718,554,61680,65280,4,3,0,0,2,-1,0,0,-2,-2,2,0,-1,-2,-1,1
8874,554,61680,65280,4,3,0,0,-2,-1,0,0,-1,-2,2,0,-2,-2,-1,1
43758,554,61680,65280,4,3,0,0,2,-1,0,0,-1,-2,2,0,-2,-2,-1,1
3086,546,61680,65280,1,3,0,0,3,-3,0,0,-4,-2,2,0,-2,-2,-1,1
2574,546,61680,65280,3,3,0,0,1,-3,0,0,-4,-2,2,0,-2,-2,-1,1
522,546,61680,65280,3,3,0,0,-1,-3,0,0,-4,-2,2,0,-2,-2,-1,1
42,546,61680,65280,2,3,0,0,-1,-3,0,0,-1,-2,2,0,-2,-2,-1,1
76,546,61680,65280,-1,3,0,0,2,-3,0,0,-1,-2,2,0,-2,-2,-1,1
1036,546,61680,65280,-2,3,0,0,3,-3,0,0,-3,-2,2,0,-2,-2,-1,1
174,546,61680,65280,2,3,0,0,1,-3,0,0,-1,-2,2,0,-3,-2,-1,1
206,546,61680,65280,1,3,0,0,2,-3,0,0,-1,-2,2,0,-3,-2,-1,1
206,1028,61680,65280,1,-3,0,0,2,3,0,0,-1,-3,2,0,-3,-2,-1,1
204,1028,61680,65280,0,-3,0,0,3,3,0,0,-1,-3,2,0,-3,-2,-1,1
238,1028,61680,65280,1,-3,0,0,2,3,0,0,0,-3,2,0,-3,-2,-1,1
76,1028,61680,65280,-2,-3,0,0,3,3,0,0,-1,-3,2,0,-3,-2,-1,1
42,1028,61680,65280,2,-3,0,0,-1,3,0,0,-1,-3,2,0,-3,-2,-1,1
174,1028,61680,65280,2,-3,0,0,1,3,0,0,-1,-3,2,0,-3,-2,-1,1
170,1028,61680,65280,3,-3,0,0,0,3,0,0,-1,-3,2,0,-3,-2,-1,1
682,1028,61680,65280,4,-3,0,0,-1,3,0,0,-1,-3,2,0,-3,-2,-1,1
2734,1028,61680,65280,3,-3,0,0,1,3,0,0,-2,-3,2,0,-2,-2,-1,1
3278,1028,61680,65280,1,-3,0,0,3,3,0,0,-2,-3,2,0,-2,-2,-1,1
